ProductWithAN004728|0.211925|4.266619|1.452872|0.702843|-0.000000|-0.000000|-0.711345|2|
ProductWithAN004728|0.308475|4.266619|1.452872|0.702843|-0.000000|-0.000000|-0.711345|2|
ProductWithAN004728|0.337067|3.308158|0.262095|0.702843|-0.000000|-0.000000|-0.711345|2|
ProductWithAN004728|0.387047|4.266619|1.452872|0.702843|-0.000000|-0.000000|-0.711345|2|
ProductWithAN004728|0.424077|3.308158|0.262095|0.702843|-0.000000|-0.000000|-0.711345|2|
ProductWithAN004728|0.463755|4.266619|1.452872|0.702843|-0.000000|-0.000000|-0.711345|2|
ProductWithAN004728|0.493000|3.307308|0.262095|0.702843|-0.000000|-0.000000|-0.711345|2|
ProductWithAN004728|0.548366|4.266619|1.452872|0.702843|-0.000000|-0.000000|-0.711345|2|
ProductWithAN004728|0.631657|3.305593|0.262095|0.702843|-0.000000|-0.000000|-0.711345|2|
ProductWithAN004728|6.855985|0.595699|0.247763|0.999969|0.000000|0.000000|0.007899|2|
ProductWithAN004728|6.855985|0.717440|0.247763|0.999969|0.000000|0.000000|0.007899|2|
ProductWithAN004728|6.855985|0.795914|0.247763|0.999969|0.000000|0.000000|0.007899|2|
ProductWithAN004728|6.859198|0.490101|0.247763|0.999969|0.000000|0.000000|0.007899|2|
ProductWithAN010055|0.182079|2.250695|1.521650|0.725147|-0.000000|-0.000000|-0.688594|2|
ProductWithAN010055|0.262085|2.250695|1.521650|0.725147|-0.000000|-0.000000|-0.688594|2|
ProductWithAN010055|0.348888|2.256485|1.521650|0.725147|-0.000000|-0.000000|-0.688594|2|
ProductWithAN010055|0.370226|3.473444|0.257168|0.702843|-0.000000|-0.000000|-0.711345|2|
ProductWithAN010055|0.433121|2.256485|1.521650|0.725147|-0.000000|-0.000000|-0.688594|2|
ProductWithAN010055|0.483261|3.472035|0.257168|0.702843|-0.000000|-0.000000|-0.711345|2|
ProductWithAN010055|0.529011|2.265304|1.521650|0.725147|-0.000000|-0.000000|-0.688594|2|
ProductWithAN010055|0.655108|3.469906|0.257168|0.702843|-0.000000|-0.000000|-0.711345|2|
ProductWithAN010055|6.691072|0.599665|0.242835|0.999969|0.000000|0.000000|0.007899|2|
ProductWithAN010055|6.691072|0.716541|0.242835|0.999969|0.000000|0.000000|0.007899|2|
ProductWithAN010055|6.694548|0.489281|0.242835|0.999969|0.000000|0.000000|0.007899|2|
ProductWithAN010055|6.695476|0.431669|0.242835|0.999969|0.000000|0.000000|0.007899|2|
ProductWithAN015652|0.176153|2.385040|1.539141|0.725147|-0.000000|-0.000000|-0.688594|2|
ProductWithAN015652|0.234948|2.887875|1.539141|0.725147|-0.000000|-0.000000|-0.688594|2|
ProductWithAN015652|0.234948|3.007022|1.539141|0.725147|-0.000000|-0.000000|-0.688594|2|
ProductWithAN015652|0.278311|3.613928|0.274659|0.702843|-0.000000|-0.000000|-0.711345|2|
ProductWithAN015652|0.303274|2.391610|1.539141|0.725147|-0.000000|-0.000000|-0.688594|2|
ProductWithAN015652|0.362069|2.894444|1.539141|0.725147|-0.000000|-0.000000|-0.688594|2|
ProductWithAN015652|0.362069|3.013592|1.539141|0.725147|-0.000000|-0.000000|-0.688594|2|
ProductWithAN015652|0.363839|2.394730|1.539141|0.725147|-0.000000|-0.000000|-0.688594|2|
ProductWithAN015652|0.405593|3.612389|0.274659|0.702843|-0.000000|-0.000000|-0.711345|2|
ProductWithAN015652|0.422634|2.897565|1.539141|0.725147|-0.000000|-0.000000|-0.688594|2|
ProductWithAN015652|0.422634|3.016712|1.539141|0.725147|-0.000000|-0.000000|-0.688594|2|
ProductWithAN015652|0.465925|2.407590|1.539141|0.725147|-0.000000|-0.000000|-0.688594|2|
ProductWithAN015652|0.466233|3.611646|0.274659|0.702843|-0.000000|-0.000000|-0.711345|2|
ProductWithAN015652|0.524720|2.910425|1.539141|0.725147|-0.000000|-0.000000|-0.688594|2|
ProductWithAN015652|0.524720|3.029572|1.539141|0.725147|-0.000000|-0.000000|-0.688594|2|
ProductWithAN015652|0.563047|3.608589|0.274659|0.702843|-0.000000|-0.000000|-0.711345|2|
ProductWithAN015652|0.655976|3.608589|0.274659|0.702843|-0.000000|-0.000000|-0.711345|2|
ProductWithAN015652|6.554642|0.650960|0.263959|0.999969|0.000000|0.000000|0.007899|2|
ProductWithAN015652|6.554642|0.718200|0.263959|0.999969|0.000000|0.000000|0.007899|2|
ProductWithAN015652|6.554642|0.788089|0.263959|0.999969|0.000000|0.000000|0.007899|2|
ProductWithAN015652|6.555587|0.463162|0.263959|0.999969|0.000000|0.000000|0.007899|2|
ProductWithAN015652|6.555587|0.590327|0.263959|0.999969|0.000000|0.000000|0.007899|2|
ProductWithAN015652|7.287613|1.215590|0.946961|0.696005|0.000000|0.000000|0.718037|2|
ProductWithAN015652|7.372622|1.215590|0.946961|0.696005|0.000000|0.000000|0.718037|2|
ProductWithAN015652|7.456193|1.215590|0.946961|0.696005|0.000000|0.000000|0.718037|2|
ProductWithAN015652|7.539781|1.215590|0.946961|0.696005|0.000000|0.000000|0.718037|2|
ProductWithAN015652|7.611062|1.215590|0.946961|0.696005|0.000000|0.000000|0.718037|2|
ProductWithAN015652|7.672649|1.215590|0.946961|0.696005|0.000000|0.000000|0.718037|2|
ProductWithAN027995|0.189391|2.504327|1.555938|0.999666|0.000000|0.000000|0.025851|2|
ProductWithAN027995|0.189393|2.613008|1.555938|0.999666|0.000000|0.000000|0.025851|2|
ProductWithAN027995|0.294233|2.509713|1.555938|0.999666|0.000000|0.000000|0.025851|2|
ProductWithAN027995|0.294235|2.618394|1.555938|0.999666|0.000000|0.000000|0.025851|2|
